Tour,surface,best_of,w_dk_score,l_dk_score,WIO,LIO,straight_sets
WTA,Hard,3,65.5,26.5,0.637254902,0.362745098,0
WTA,Hard,3,65.5,31,0.637254902,0.362745098,0
ATP,Clay,3,83.75,5,0.466019417,0.533980583,1
ATP,Clay,5,65.5,21.5,0.611650485,0.388349515,1
WTA,Hard,3,65.5,31,0.59223301,0.40776699,0
ATP,Hard,3,79.75,10.75,0.466019417,0.533980583,1
ATP,Grass,5,65.5,34,0.59223301,0.40776699,0
WTA,Hard,3,65.5,31,0.582524272,0.417475728,0
ATP,Grass,3,79,10,0.466019417,0.533980583,1
WTA,Hard,3,65.5,36.25,0.563106796,0.436893204,0
ATP,Clay,3,77,13.25,0.466019417,0.533980583,1
ATP,Clay,3,77,13.25,0.466019417,0.533980583,1
ATP,Clay,3,77,13.25,0.466019417,0.533980583,1
ATP,Hard,3,76.25,12.5,0.466019417,0.533980583,1
WTA,Hard,3,65.5,31,0.514563107,0.485436893,0
WTA,Grass,3,65.5,26.5,0.514563107,0.485436893,0
ATP,Grass,3,76.25,12.5,0.466019417,0.533980583,1
ATP,Clay,3,75.5,16.25,0.466019417,0.533980583,1
ATP,Hard,5,65.5,37.6,0.485436893,0.514563107,0
ATP,Grass,5,65.5,30.6,0.485436893,0.514563107,0
ATP,Hard,3,75,15.75,0.466019417,0.533980583,1
ATP,Hard,3,75,15.75,0.466019417,0.533980583,1
WTA,Hard,3,65.5,26.5,0.45631068,0.54368932,0
ATP,Hard,3,74.75,16.25,0.466019417,0.533980583,1
ATP,Hard,5,65.5,26.5,0.421568627,0.578431373,0
ATP,Grass,3,74.25,15,0.466019417,0.533980583,1
ATP,Hard,3,72.75,18.75,0.466019417,0.533980583,1
ATP,Hard,3,72.75,18.75,0.466019417,0.533980583,1
WTA,Clay,3,65.5,31,0.388349515,0.611650485,0
ATP,Grass,3,72.75,18.75,0.466019417,0.533980583,1
WTA,Hard,3,65.5,31,0.388349515,0.611650485,0
ATP,Hard,3,72.25,22.75,0.466019417,0.533980583,1
WTA,Hard,3,65.5,31,0.343137255,0.656862745,0
WTA,Hard,3,65.5,31,0.343137255,0.656862745,0
WTA,Hard,3,65.5,31,0.339805825,0.660194175,0
ATP,Hard,3,71,21.5,0.466019417,0.533980583,1
ATP,Hard,3,70.75,22,0.466019417,0.533980583,1
WTA,Hard,3,65.5,32.25,0.294117647,0.705882353,0
ATP,Hard,3,70,21.25,0.466019417,0.533980583,1
WTA,Hard,3,65.5,36.25,0.281553398,0.718446602,0
ATP,Hard,3,70,21.25,0.466019417,0.533980583,1
ATP,Hard,3,70,25.75,0.466019417,0.533980583,1
ATP,Clay,3,70,21.25,0.466019417,0.533980583,1
ATP,Clay,3,69.75,25.5,0.466019417,0.533980583,0
ATP,Hard,5,65.4,30.5,0.745098039,0.254901961,0
ATP,Hard,5,65.4,30,0.72815534,0.27184466,0
ATP,Clay,5,65.4,26.4,0.578431373,0.421568627,0
ATP,Hard,5,65.4,30.5,0.411764706,0.588235294,0
ATP,Grass,5,65.4,26.4,0.401960784,0.598039216,0
ATP,Grass,5,65.3,29.9,0.950980392,0.049019608,0
ATP,Hard,5,65.3,34,0.68627451,0.31372549,0
ATP,Grass,5,65.3,37.4,0.5,0.5,0
ATP,Hard,5,65.3,36.9,0.45631068,0.54368932,0
ATP,Clay,5,65.3,30.4,0.196078431,0.803921569,0
ATP,Clay,3,69.5,25.25,0.466019417,0.533980583,1
ATP,Clay,3,69.5,20,0.466019417,0.533980583,1
WTA,Hard,3,65.25,35.25,0.798076923,0.201923077,0
WTA,Hard,3,65.25,26.25,0.796116505,0.203883495,0
ATP,Hard,3,69.25,25,0.466019417,0.533980583,1
ATP,Hard,3,69.25,20.5,0.466019417,0.533980583,1
WTA,Hard,3,65.25,31.5,0.776699029,0.223300971,0
ATP,Grass,3,69.25,25,0.466019417,0.533980583,1
ATP,Grass,3,69,24.75,0.466019417,0.533980583,0
ATP,Clay,3,68.75,24.5,0.466019417,0.533980583,1
ATP,Clay,3,68.75,24.5,0.466019417,0.533980583,1
ATP,Hard,3,68,23.75,0.466019417,0.533980583,1
ATP,Grass,3,68,23.75,0.466019417,0.533980583,1
ATP,Hard,3,68,23.75,0.466019417,0.533980583,1
ATP,Hard,3,67.25,23,0.466019417,0.533980583,1
WTA,Hard,3,65.25,30.75,0.72815534,0.27184466,0
WTA,Hard,3,65.25,31.25,0.699029126,0.300970874,0
ATP,Hard,3,66.5,27.5,0.466019417,0.533980583,0
WTA,Hard,3,65.25,30.75,0.68627451,0.31372549,0
ATP,Hard,3,66.5,32,0.466019417,0.533980583,0
ATP,Clay,3,65.75,26.75,0.466019417,0.533980583,1
WTA,Clay,3,65.25,30.75,0.660194175,0.339805825,0
ATP,Grass,3,65,26,0.466019417,0.533980583,1
ATP,Grass,3,65,26,0.466019417,0.533980583,1
WTA,Hard,3,65.25,30.75,0.637254902,0.362745098,0
WTA,Hard,3,65.25,26.25,0.637254902,0.362745098,0
ATP,Hard,3,64.25,29.75,0.466019417,0.533980583,0
ATP,Grass,3,62.75,33.5,0.466019417,0.533980583,0
ATP,Hard,3,62.75,33.5,0.466019417,0.533980583,0
ATP,Clay,3,62.75,38,0.466019417,0.533980583,0
WTA,Hard,3,65.25,30.75,0.598039216,0.401960784,0
WTA,Hard,3,65.25,30.75,0.582524272,0.417475728,0
ATP,Clay,3,60,40.5,0.466019417,0.533980583,0
WTA,Hard,3,65.25,37.25,0.572815534,0.427184466,0
ATP,Hard,3,59.5,34.75,0.466019417,0.533980583,0
ATP,Hard,3,59,34.25,0.466019417,0.533980583,0
ATP,Clay,3,58,34,0.466019417,0.533980583,0
ATP,Hard,3,57.5,38,0.466019417,0.533980583,0
ATP,Clay,3,55.5,44.5,0.466019417,0.533980583,0
ATP,Hard,3,54.5,39.5,0.466019417,0.533980583,0
ATP,Hard,3,53.75,38.75,0.466019417,0.533980583,0
WTA,Clay,3,65.25,26.25,0.514563107,0.485436893,0
ATP,Hard,3,76.25,12.5,0.460784314,0.539215686,1
WTA,Grass,3,65.25,30.75,0.495145631,0.504854369,0
WTA,Hard,3,65.25,35.25,0.460784314,0.539215686,0
WTA,Grass,3,65.25,30.75,0.45631068,0.54368932,0
ATP,Clay,3,75,15.75,0.460784314,0.539215686,1
WTA,Hard,3,65.25,30.75,0.450980392,0.549019608,0
ATP,Hard,3,75,15.75,0.460784314,0.539215686,1
WTA,Grass,3,65.25,26.25,0.441176471,0.558823529,0
ATP,Hard,3,74.25,15,0.460784314,0.539215686,1
WTA,Hard,3,65.25,35.25,0.427184466,0.572815534,0
ATP,Hard,3,74.25,15,0.460784314,0.539215686,1
WTA,Hard,3,65.25,30.75,0.417475728,0.582524272,0
ATP,Hard,3,72.25,18.25,0.460784314,0.539215686,1
ATP,Hard,3,72,18,0.460784314,0.539215686,1
WTA,Grass,3,65.25,30.75,0.417475728,0.582524272,0
ATP,Clay,3,71.75,23,0.460784314,0.539215686,0
ATP,Hard,3,71.5,17.5,0.460784314,0.539215686,1
WTA,Hard,3,65.25,36,0.40776699,0.59223301,0
WTA,Hard,3,65.25,40.5,0.40776699,0.59223301,0
ATP,Hard,3,71.5,17.5,0.460784314,0.539215686,1
WTA,Grass,3,65.25,26.25,0.388349515,0.611650485,0
ATP,Clay,3,71.25,21.75,0.460784314,0.539215686,1
ATP,Hard,3,71,21.5,0.460784314,0.539215686,1
ATP,Grass,3,70.75,21.25,0.460784314,0.539215686,1
WTA,Grass,3,65.25,30.75,0.333333333,0.666666667,0
ATP,Hard,3,70.25,20.75,0.460784314,0.539215686,1
ATP,Hard,5,65.2,21.2,0.881188119,0.118811881,1
ATP,Hard,5,65.2,36.8,0.757281553,0.242718447,0
ATP,Hard,5,65.2,36.8,0.833333333,0.166666667,0
ATP,Hard,5,65.1,36.7,0.87254902,0.12745098,0
ATP,Hard,5,65.1,33.8,0.823529412,0.176470588,0
ATP,Grass,5,65.1,29.7,0.54368932,0.45631068,0
ATP,Clay,5,65.1,44.4,0.519607843,0.480392157,0
ATP,Grass,5,65.1,37.2,0.392156863,0.607843137,0
ATP,Hard,5,65.1,30.2,0.303921569,0.696078431,0
ATP,Hard,5,65.1,29.7,0.176470588,0.823529412,0
ATP,Hard,3,70,21.25,0.460784314,0.539215686,1
WTA,Hard,3,65,30.5,0.883495146,0.116504854,0
ATP,Hard,3,69.5,20,0.460784314,0.539215686,1
ATP,Hard,3,69,29.25,0.460784314,0.539215686,0
ATP,Hard,5,65,30.1,0.81372549,0.18627451,0
WTA,Hard,3,65,30.5,0.794117647,0.205882353,0
ATP,Hard,3,68.75,24.5,0.460784314,0.539215686,1
ATP,Clay,5,65,37.1,0.764705882,0.235294118,0
ATP,Hard,3,68.75,24.5,0.460784314,0.539215686,1
WTA,Hard,3,65,35.75,0.757281553,0.242718447,0
ATP,Hard,3,68.75,24.5,0.460784314,0.539215686,1
WTA,Hard,3,65,26,0.735294118,0.264705882,0
ATP,Clay,3,68.75,24.5,0.460784314,0.539215686,1
ATP,Hard,3,67.5,23.25,0.460784314,0.539215686,0
ATP,Hard,3,65,30.5,0.460784314,0.539215686,0
WTA,Grass,3,65,26,0.699029126,0.300970874,0
ATP,Clay,3,62.5,33.25,0.460784314,0.539215686,0
ATP,Clay,3,61.5,32.25,0.460784314,0.539215686,0
ATP,Hard,3,60.75,30.75,0.460784314,0.539215686,0
ATP,Hard,3,59.75,35.75,0.460784314,0.539215686,0
WTA,Grass,3,65,30.5,0.696078431,0.303921569,0
ATP,Hard,3,58,33.25,0.460784314,0.539215686,0
ATP,Hard,3,57.5,38,0.460784314,0.539215686,0
ATP,Hard,3,57.5,38,0.460784314,0.539215686,0
ATP,Hard,3,57,42,0.460784314,0.539215686,0
ATP,Clay,3,56.5,37,0.460784314,0.539215686,0
ATP,Hard,3,83.75,10.75,0.45631068,0.54368932,1
WTA,Clay,3,65,30.5,0.660194175,0.339805825,0
ATP,Clay,3,81,7.5,0.45631068,0.54368932,1
ATP,Hard,3,79,10,0.45631068,0.54368932,1
ATP,Grass,3,77.5,13.75,0.45631068,0.54368932,1
ATP,Hard,3,77,13.25,0.45631068,0.54368932,1
ATP,Hard,3,76.25,12.5,0.45631068,0.54368932,1
ATP,Hard,3,76.25,17,0.45631068,0.54368932,1
WTA,Hard,3,65,30.5,0.637254902,0.362745098,0
WTA,Hard,3,65,30.5,0.62745098,0.37254902,0
WTA,Hard,3,65,35,0.621359223,0.378640777,0
ATP,Grass,3,76.25,12.5,0.45631068,0.54368932,1
ATP,Clay,3,75.75,22.25,0.45631068,0.54368932,0
ATP,Grass,3,75.5,16.25,0.45631068,0.54368932,1
ATP,Hard,3,75,15.75,0.45631068,0.54368932,1
ATP,Grass,3,74.75,16.25,0.45631068,0.54368932,1
WTA,Hard,3,65,30.5,0.59223301,0.40776699,0
ATP,Clay,3,74.25,15,0.45631068,0.54368932,1
WTA,Grass,3,65,35,0.588235294,0.411764706,0
ATP,Hard,3,74.25,20.25,0.45631068,0.54368932,1
ATP,Clay,3,73.75,19.75,0.45631068,0.54368932,1
ATP,Clay,3,73.75,19.75,0.45631068,0.54368932,1
WTA,Hard,3,65,30.5,0.578431373,0.421568627,0
ATP,Hard,3,73.5,19.5,0.45631068,0.54368932,1
ATP,Hard,3,72.75,18.75,0.45631068,0.54368932,1
ATP,Hard,3,72.75,18.75,0.45631068,0.54368932,1
ATP,Hard,3,72.75,18.75,0.45631068,0.54368932,1
ATP,Hard,3,72.25,22.75,0.45631068,0.54368932,1
ATP,Hard,3,72.25,18.25,0.45631068,0.54368932,1
WTA,Hard,3,65,35.75,0.553398058,0.446601942,0
WTA,Hard,3,65,30.5,0.54368932,0.45631068,0
ATP,Grass,5,65,30.1,0.533980583,0.466019417,0
ATP,Hard,3,72,18,0.45631068,0.54368932,1
ATP,Hard,5,65,40.7,0.514563107,0.485436893,0
ATP,Hard,3,72,22.5,0.45631068,0.54368932,1
ATP,Grass,3,72,18,0.45631068,0.54368932,1
ATP,Hard,3,71,21.5,0.45631068,0.54368932,0
ATP,Clay,3,70.75,22,0.45631068,0.54368932,1
ATP,Hard,3,70.25,20.75,0.45631068,0.54368932,1
WTA,Hard,3,65,35.75,0.480392157,0.519607843,0
WTA,Hard,3,65,30.5,0.475728155,0.524271845,0
ATP,Grass,3,70,21.25,0.45631068,0.54368932,1
ATP,Hard,3,70,20.5,0.45631068,0.54368932,1
ATP,Hard,3,69.75,25.5,0.45631068,0.54368932,0
WTA,Hard,3,65,26,0.45631068,0.54368932,0
ATP,Clay,3,69.5,26.5,0.45631068,0.54368932,0
WTA,Hard,3,65,35.75,0.45631068,0.54368932,0
ATP,Clay,3,69.5,20,0.45631068,0.54368932,1
WTA,Hard,3,65,35.75,0.446601942,0.553398058,0
WTA,Hard,3,65,30.5,0.446601942,0.553398058,0
WTA,Hard,3,65,35,0.431372549,0.568627451,0
WTA,Hard,3,65,35,0.421568627,0.578431373,0
ATP,Hard,3,69.25,20.5,0.45631068,0.54368932,1
ATP,Grass,3,69.25,20.5,0.45631068,0.54368932,1
WTA,Hard,3,65,29.75,0.401960784,0.598039216,0
ATP,Grass,3,68.75,24.5,0.45631068,0.54368932,1
WTA,Hard,3,65,35,0.388349515,0.611650485,0
WTA,Hard,3,65,30.5,0.339805825,0.660194175,0
ATP,Hard,3,68.75,24.5,0.45631068,0.54368932,1
ATP,Hard,3,68.75,24.5,0.45631068,0.54368932,1
ATP,Hard,3,68.75,24.5,0.45631068,0.54368932,1
ATP,Grass,3,68.75,24.5,0.45631068,0.54368932,0
ATP,Clay,3,68.5,24.25,0.45631068,0.54368932,1
ATP,Hard,3,68,23.75,0.45631068,0.54368932,1
ATP,Hard,3,67.75,23.5,0.45631068,0.54368932,1
ATP,Clay,3,67.25,23,0.45631068,0.54368932,1
ATP,Grass,3,67.25,23,0.45631068,0.54368932,1
ATP,Hard,5,64.9,29.5,0.631067961,0.368932039,0
ATP,Grass,5,64.9,33.6,0.578431373,0.421568627,0
ATP,Grass,5,64.9,29.5,0.281553398,0.718446602,0
ATP,Hard,5,64.8,29.4,0.87254902,0.12745098,0
ATP,Grass,5,64.8,29.9,0.862745098,0.137254902,0
ATP,Clay,5,64.8,36.9,0.611650485,0.388349515,0
ATP,Hard,5,64.8,29.4,0.254901961,0.745098039,0
WTA,Hard,3,64.75,35.5,0.893203883,0.106796117,0
WTA,Hard,3,64.75,30.25,0.901960784,0.098039216,0
WTA,Grass,3,64.75,30.25,0.87254902,0.12745098,0
ATP,Hard,3,67.25,23,0.45631068,0.54368932,1
WTA,Hard,3,64.75,35.5,0.844660194,0.155339806,0
ATP,Hard,3,66.5,27.5,0.45631068,0.54368932,0
ATP,Clay,3,66.25,26.5,0.45631068,0.54368932,0
WTA,Hard,3,64.75,25.75,0.796116505,0.203883495,0
ATP,Grass,3,66.25,27.25,0.45631068,0.54368932,0
ATP,Hard,3,65.75,31.25,0.45631068,0.54368932,0
ATP,Hard,3,65.25,30.75,0.45631068,0.54368932,0
ATP,Clay,3,65,30.5,0.45631068,0.54368932,0
WTA,Hard,3,64.75,35.5,0.725490196,0.274509804,0
ATP,Hard,3,64.75,34.75,0.45631068,0.54368932,0
ATP,Clay,3,64.75,35.5,0.45631068,0.54368932,0
WTA,Hard,3,64.75,40,0.715686275,0.284313725,0
WTA,Hard,3,64.75,30.25,0.715686275,0.284313725,0
ATP,Hard,3,64.25,29.75,0.45631068,0.54368932,0
ATP,Hard,3,63.25,28.75,0.45631068,0.54368932,0
ATP,Grass,3,61.25,32,0.45631068,0.54368932,0
WTA,Hard,3,64.75,30.25,0.660194175,0.339805825,0
WTA,Hard,3,64.75,30.25,0.650485437,0.349514563,0
ATP,Grass,3,60.5,35.75,0.45631068,0.54368932,0
ATP,Clay,3,60.5,35.75,0.45631068,0.54368932,0
ATP,Hard,3,60.5,31.25,0.45631068,0.54368932,0
WTA,Hard,3,64.75,30.25,0.637254902,0.362745098,0
WTA,Hard,3,64.75,35.5,0.621359223,0.378640777,0
ATP,Clay,3,60.25,35.5,0.45631068,0.54368932,0
ATP,Clay,3,60.25,35.5,0.45631068,0.54368932,0
ATP,Hard,3,59.75,40.25,0.45631068,0.54368932,0
ATP,Hard,3,59.5,35.5,0.45631068,0.54368932,0
WTA,Hard,3,64.75,35.5,0.582524272,0.417475728,0
WTA,Hard,3,64.75,30.25,0.582524272,0.417475728,0
ATP,Clay,3,59.25,34.5,0.45631068,0.54368932,0
ATP,Hard,3,56.75,41.25,0.45631068,0.54368932,0
ATP,Clay,3,55.25,40.25,0.45631068,0.54368932,0
ATP,Clay,3,54.75,40.5,0.45631068,0.54368932,0
ATP,Clay,3,56.75,37.25,0.455445545,0.544554455,0
WTA,Hard,3,64.75,35.5,0.54368932,0.45631068,0
ATP,Hard,3,67.75,23.5,0.451923077,0.548076923,1
ATP,Grass,3,58.75,34,0.451923077,0.548076923,0
WTA,Hard,3,64.75,25.75,0.504854369,0.495145631,0
ATP,Hard,3,77,13.25,0.450980392,0.549019608,1
ATP,Grass,3,76.5,17.25,0.450980392,0.549019608,1
ATP,Grass,3,75.5,16.25,0.450980392,0.549019608,1
ATP,Clay,3,74.25,15,0.450980392,0.549019608,1
ATP,Clay,3,74.25,15,0.450980392,0.549019608,1
ATP,Hard,3,72.25,18.25,0.450980392,0.549019608,1
WTA,Hard,3,64.75,30.25,0.446601942,0.553398058,0
ATP,Hard,3,72.25,18.25,0.450980392,0.549019608,1
WTA,Hard,3,64.75,25.75,0.446601942,0.553398058,0
ATP,Clay,3,72,18,0.450980392,0.549019608,1
ATP,Clay,3,71.5,17.5,0.450980392,0.549019608,1
ATP,Clay,3,70.75,21.25,0.450980392,0.549019608,1
ATP,Clay,3,70.25,20.75,0.450980392,0.549019608,1
ATP,Grass,3,70.25,21.5,0.450980392,0.549019608,0
ATP,Hard,3,69.5,20,0.450980392,0.549019608,1
ATP,Clay,3,69.5,25.25,0.450980392,0.549019608,1
ATP,Hard,3,69.25,20.5,0.450980392,0.549019608,1
WTA,Hard,3,64.75,30.25,0.388349515,0.611650485,0
ATP,Clay,3,69.25,20.5,0.450980392,0.549019608,1
WTA,Hard,3,64.75,34.75,0.368932039,0.631067961,0
WTA,Hard,3,64.75,30.25,0.326732673,0.673267327,0
ATP,Clay,3,67.5,27.75,0.450980392,0.549019608,0
WTA,Hard,3,64.75,40,0.262135922,0.737864078,0
WTA,Hard,3,64.75,35.5,0.264705882,0.735294118,0
ATP,Hard,3,66.5,27.5,0.450980392,0.549019608,1
WTA,Hard,3,64.75,34.75,0.116504854,0.883495146,0
ATP,Hard,5,64.7,33.4,0.931372549,0.068627451,0
ATP,Hard,5,64.7,24.8,0.660194175,0.339805825,1
ATP,Hard,5,64.7,29.3,0.578431373,0.421568627,0
ATP,Hard,5,64.7,32.9,0.176470588,0.823529412,0
ATP,Grass,5,64.7,37.3,0.656862745,0.343137255,0
ATP,Hard,5,64.6,29.7,0.563106796,0.436893204,0
ATP,Grass,5,64.6,29.2,0.401960784,0.598039216,0
ATP,Hard,5,64.6,36.7,0.362745098,0.637254902,0
WTA,Hard,3,64.5,35.25,0.81372549,0.18627451,0
ATP,Clay,5,64.5,36.6,0.786407767,0.213592233,0
ATP,Hard,3,60.75,30.75,0.450980392,0.549019608,0
WTA,Grass,3,64.5,30.75,0.766990291,0.233009709,0
ATP,Clay,3,59,34.25,0.450980392,0.549019608,0
WTA,Hard,3,64.5,35.25,0.757281553,0.242718447,0
WTA,Hard,3,64.5,35.25,0.745098039,0.254901961,0
WTA,Grass,3,64.5,30,0.737864078,0.262135922,0
ATP,Hard,3,58.75,34,0.450980392,0.549019608,0
ATP,Clay,3,57.75,38.25,0.450980392,0.549019608,0
WTA,Hard,3,64.5,30,0.72815534,0.27184466,0
WTA,Hard,3,64.5,28.5,0.718446602,0.281553398,0
ATP,Hard,5,64.5,33.2,0.705882353,0.294117647,0
ATP,Hard,3,56.75,37.25,0.450980392,0.549019608,0
WTA,Hard,3,64.5,35.25,0.699029126,0.300970874,0
ATP,Hard,5,64.5,40.2,0.696078431,0.303921569,0
ATP,Clay,3,56.5,36.25,0.450980392,0.549019608,0
WTA,Hard,3,64.5,30,0.68627451,0.31372549,0
ATP,Clay,3,81.75,8.25,0.446601942,0.553398058,1
WTA,Hard,3,64.5,30,0.631067961,0.368932039,0
ATP,Hard,5,64.5,37.1,0.637254902,0.362745098,0
WTA,Hard,3,64.5,30,0.631067961,0.368932039,0
ATP,Hard,5,64.5,29.6,0.621359223,0.378640777,0
ATP,Clay,3,79.75,10.75,0.446601942,0.553398058,1
WTA,Hard,3,64.5,39.75,0.611650485,0.388349515,0
ATP,Hard,5,64.5,36.6,0.582524272,0.417475728,0
ATP,Clay,3,77,17.75,0.446601942,0.553398058,1
WTA,Hard,3,64.5,30,0.582524272,0.417475728,0
WTA,Hard,3,64.5,31.25,0.572815534,0.427184466,0
WTA,Hard,3,64.5,34.5,0.549019608,0.450980392,0
WTA,Hard,3,64.5,30,0.524271845,0.475728155,0
WTA,Grass,3,64.5,30,0.519230769,0.480769231,0
ATP,Hard,3,77,13.25,0.446601942,0.553398058,1
ATP,Clay,3,76.25,17,0.446601942,0.553398058,1
WTA,Grass,3,64.5,35.25,0.441176471,0.558823529,0
WTA,Clay,3,64.5,30,0.441176471,0.558823529,0
WTA,Hard,3,64.5,35.25,0.417475728,0.582524272,0
ATP,Clay,3,76.25,12.5,0.446601942,0.553398058,1
ATP,Hard,3,76.25,12.5,0.446601942,0.553398058,1
ATP,Grass,3,76.25,12.5,0.446601942,0.553398058,1
ATP,Clay,3,75.5,16.25,0.446601942,0.553398058,1
WTA,Grass,3,64.5,30,0.352941176,0.647058824,0
ATP,Hard,3,75,15.75,0.446601942,0.553398058,1
ATP,Hard,3,74.25,15,0.446601942,0.553398058,1
ATP,Hard,3,74.25,15,0.446601942,0.553398058,1
ATP,Hard,5,64.5,29.6,0.281553398,0.718446602,0
ATP,Hard,3,74.25,15,0.446601942,0.553398058,1
ATP,Hard,3,73.75,19.75,0.446601942,0.553398058,1
ATP,Hard,5,64.4,29,0.834951456,0.165048544,0
ATP,Clay,5,64.4,29,0.786407767,0.213592233,0
ATP,Hard,5,64.4,29,0.735294118,0.264705882,0
ATP,Grass,5,64.4,29,0.68627451,0.31372549,0
ATP,Hard,5,64.4,29,0.533980583,0.466019417,0
ATP,Hard,5,64.4,29,0.475728155,0.524271845,0
ATP,Hard,5,64.4,36.3,0.427184466,0.572815534,0
ATP,Clay,5,64.4,32.6,0.411764706,0.588235294,0
ATP,Grass,5,64.3,28.9,0.757281553,0.242718447,0
ATP,Hard,5,64.3,36.4,0.549019608,0.450980392,0
ATP,Clay,5,64.3,33,0.281553398,0.718446602,0
ATP,Clay,5,64.3,28.9,0.12745098,0.87254902,0
WTA,Hard,3,64.25,35,0.941176471,0.058823529,0
WTA,Clay,3,64.25,34.25,0.902912621,0.097087379,0
WTA,Hard,3,64.25,29.75,0.873786408,0.126213592,0
ATP,Clay,3,73.5,19.5,0.446601942,0.553398058,1
ATP,Hard,3,73.5,18.75,0.446601942,0.553398058,1
ATP,Clay,3,73.5,19.5,0.446601942,0.553398058,1
ATP,Clay,3,73.5,19.5,0.446601942,0.553398058,1
ATP,Hard,3,73,19,0.446601942,0.553398058,1
WTA,Hard,3,64.25,35,0.774509804,0.225490196,0
ATP,Hard,3,73,18.25,0.446601942,0.553398058,1
WTA,Grass,3,64.25,34.25,0.766990291,0.233009709,0
ATP,Clay,3,73,19,0.446601942,0.553398058,1
ATP,Clay,3,72.25,22.75,0.446601942,0.553398058,1
ATP,Hard,3,72.25,18.25,0.446601942,0.553398058,1
ATP,Hard,3,72.25,18.25,0.446601942,0.553398058,1
WTA,Hard,3,64.25,34.25,0.737864078,0.262135922,0
ATP,Hard,3,71.5,22.75,0.446601942,0.553398058,1
ATP,Hard,3,71.5,17.5,0.446601942,0.553398058,1
ATP,Clay,3,71.5,17.5,0.446601942,0.553398058,1
ATP,Hard,3,71.5,22,0.446601942,0.553398058,1
ATP,Hard,3,70.75,21.25,0.446601942,0.553398058,1
ATP,Grass,3,70.25,20.75,0.446601942,0.553398058,1
WTA,Hard,3,64.25,29.75,0.689320388,0.310679612,0
WTA,Hard,3,64.25,40.25,0.689320388,0.310679612,0
WTA,Grass,3,64.25,34.25,0.689320388,0.310679612,0
WTA,Hard,3,64.25,34.25,0.68627451,0.31372549,0
ATP,Clay,3,69.75,24.75,0.446601942,0.553398058,0
WTA,Hard,3,64.25,39.5,0.676470588,0.323529412,0
ATP,Clay,3,69.5,20,0.446601942,0.553398058,1
ATP,Clay,3,69.5,20,0.446601942,0.553398058,1
ATP,Hard,3,68.75,24.5,0.446601942,0.553398058,1
ATP,Hard,3,68,23.75,0.446601942,0.553398058,1
ATP,Hard,3,68,23.75,0.446601942,0.553398058,1
WTA,Hard,3,64.25,29.75,0.631067961,0.368932039,0
ATP,Clay,3,68,23.75,0.446601942,0.553398058,1
WTA,Hard,3,64.25,29.75,0.637254902,0.362745098,0
ATP,Hard,3,67.75,23.5,0.446601942,0.553398058,1
WTA,Hard,3,64.25,39.5,0.611650485,0.388349515,0
WTA,Hard,3,64.25,29.75,0.601941748,0.398058252,0
WTA,Hard,3,64.25,29.75,0.603960396,0.396039604,0
ATP,Hard,3,66.75,27,0.446601942,0.553398058,0
WTA,Hard,3,64.25,34.25,0.598039216,0.401960784,0
ATP,Clay,3,65.25,30.75,0.446601942,0.553398058,0
ATP,Hard,3,64.75,25.75,0.446601942,0.553398058,0
WTA,Hard,3,64.25,35,0.582524272,0.417475728,0
ATP,Hard,3,64.25,29.75,0.446601942,0.553398058,0
ATP,Grass,3,63.75,29.25,0.446601942,0.553398058,0
WTA,Hard,3,64.25,29.75,0.553398058,0.446601942,0
ATP,Hard,3,63.5,29,0.446601942,0.553398058,0
WTA,Clay,3,64.25,29.75,0.533980583,0.466019417,0
ATP,Clay,3,63,28.5,0.446601942,0.553398058,0
WTA,Hard,3,64.25,29.75,0.509803922,0.490196078,0
ATP,Hard,3,61.75,37,0.446601942,0.553398058,0
ATP,Clay,3,61.25,36.5,0.446601942,0.553398058,0
ATP,Clay,3,61,40.75,0.446601942,0.553398058,0
WTA,Hard,3,64.25,29.75,0.466019417,0.533980583,0
WTA,Grass,3,64.25,29.75,0.466019417,0.533980583,0
ATP,Clay,3,58.75,34,0.446601942,0.553398058,0
ATP,Hard,3,57.25,37.75,0.446601942,0.553398058,0
WTA,Hard,3,64.25,34.25,0.446601942,0.553398058,0
ATP,Hard,3,88.5,5.75,0.441176471,0.558823529,1
WTA,Hard,3,64.25,35,0.427184466,0.572815534,0
WTA,Grass,3,64.25,29.75,0.427184466,0.572815534,0
ATP,Hard,3,85.75,8.25,0.441176471,0.558823529,1
WTA,Hard,3,64.25,39.5,0.417475728,0.582524272,0
ATP,Hard,3,83,10,0.441176471,0.558823529,1
ATP,Clay,3,79.75,10.75,0.441176471,0.558823529,1
ATP,Hard,3,79,10,0.441176471,0.558823529,1
WTA,Hard,3,64.25,35,0.368932039,0.631067961,0
WTA,Hard,3,64.25,35,0.339805825,0.660194175,0
ATP,Hard,3,77.75,14,0.441176471,0.558823529,1
ATP,Hard,3,77.5,13,0.441176471,0.558823529,1
ATP,Hard,3,77,13.25,0.441176471,0.558823529,1
WTA,Hard,3,64.25,35,0.27184466,0.72815534,0
WTA,Grass,3,64.25,35.75,0.262135922,0.737864078,0
ATP,Hard,3,77,13.25,0.441176471,0.558823529,1
WTA,Hard,3,64.25,39.5,0.235294118,0.764705882,0
ATP,Hard,3,77,12.5,0.441176471,0.558823529,1
WTA,Hard,3,64.25,35,0.18627451,0.81372549,0
ATP,Clay,5,64.2,29.3,0.460784314,0.539215686,0
